id,post,reply,comment,time_comment
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Don t forget the 6 processing costs are also added to the amount just a few pennies short to cover that as well,2021-06-13
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Sad People with more money than sense I’ve lost all interest in Blue Origin in it for the very rich It would have been better publicity to give the seat 💺 to some young person from a poor background and give them the time of their life instead of giving to some rich person who has to find something new to do just for kicks The man who owns Blue Origin certainly doesn’t need the money 28 million for a 10 minute joy ride 😞,2021-06-13
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Do you offer discounts for only fan members,2021-06-14
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Jeff bezos want to space to whit e he s own Rocket ship new schepphard for how much money 1 3 Miljoen dollars 😎,2021-06-13
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Her face looks she sold it for much less than planned,2021-06-13
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Still not enough to cover the potential revenue from potential NASA contracts that SpaceX is consuming yet your asking for Government bailout because why,2021-06-13
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Hype,2021-06-13
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Paying 28mil to go to space will inspire future generations 🤦‍♂️🤦‍♂️🤦‍♂️ someone give that idiots head a wobble wtf let s pay ridiculous amounts of money to one of the world s biggest tax dodging scumbags an that will inspire the world Let s not hope its a disaster 🤞🤞🤞,2021-06-13
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,28 million to put a step inside the Amazon’s dildo 👌🏻😂,2021-06-12
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Shame on you spoiled rich people going to space on tax money paid for by the working poor,2021-06-14
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Imagine if the person is Elon Musk 😆,2021-06-12
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Can I have 100 000 to pay off my bills,2021-06-12
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Hell yeah An investment from those with the wealth to fund further progress in space exploration Congratulations and good luck,2021-06-15
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Steven Snooks 321 289 8395 Electric Vehicle Racing com Founder President C E O Business proposal in line with Brevard county board of tourism Space Coast economic development commission E V R Grand championship finals Million dollar grand prize drone race located at Merritt Island Blue Origin 2025 champion cup drone race on the moon E V R Payload delivered to Space by New Shepard Controlled from aboard a Capsule1,2021-07-09
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Can t wait for my turn,2021-06-12
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,im both a computer science and physics researcher im also into sci fi films my passion is ufo s and the supernatural i want to apply my knowledge,2021-06-29
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Wouldn’t it be hilarious if the secret bidder was Musk 🤪,2021-06-22
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,less charity and more tax justice,2021-06-14
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Now A reusable Space Plane that can service satellites and take crews to the Space Station,2021-06-23
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Does it massage shoulders,2021-06-14
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,God her voice is annoying,2021-06-12
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,28 million ✌🏼,2021-06-13
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,I concede Viva,2021-06-13
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Waiting for 20Jul,2021-07-12
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Наверное стоит полететь что бы увидеть и почувствовать из ПУСТОТЫ что планета Земля это РАЙ для человека Берегите ЖИЗНЬ берегите ПРИРОДУ🌍🌏🌎💖🌳🏡👨‍👩‍👧‍👦😍🙂,2021-06-15
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,All we can do is wait watch and learn SU10266996,2021-07-04
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,You’ll never be Elon,2021-06-19
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,This is disgusting,2021-07-06
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,,2021-07-17
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,My Avctoris patented Project electrical energy produced through the flames of fire from oil refineries and platforms rockets and space shuttles using Stirling 🔥🚀⚡🔋💡🇧🇷✌🌻,2021-07-08
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,,2021-06-27
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,solved the propulsion system too,2021-06-23
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Jeff watch your racket Our Polish clairvoyant I don t know if you ve heard of him He found many bodies of missing people He helped the police a lot Krzysztof Jackowski in his vision of June 11 2021 felt this vision A man or two or three people in something metal they are alive they cannot get out of it there is a fight against time for their lives I am thinking of something rectangular metal One two or three people are in it to fight against time to save them I don t know what it is for stick but we ll see Here s the link to the vision it s in Polish Jackowski predicted French President Macron s cheek Jeff be careful Of course it s just a vision but fine tune your equipment and take care of everything I wish you all the best Greetings from Poland Vision and here is the page that writes about it,2021-06-30
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Boo hoo Didnt get the taxpayers to bail out your little vanity project,2021-06-21
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,What an incredible ripoff no wonder VG is doing better,2021-07-09
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Spike Cohen to talk about the bailout…,2021-06-12
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Experience of a life time Period,2021-06-12
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Watch it be Elon Musk 🤣,2021-06-12
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Awesome 🚀✨,2021-06-12
ZmVlZGJhY2s6ODkxMzQzOTg0NzUxMjA5,The auction for the very first seat on has concluded with a winning bid of 28 million The winning bid amount will be donated to Blue Origin’s foundation Club for the Future The name of the auction winner will be released in the weeks following the auction’s conclusion Then the fourth and final crew member will be announced – stay tuned Full replay of the auction webcast,92.0,Congratulations 👏,2021-06-12
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,Big things start small but have a habit of getting really big really fast as Jeff has proven,2021-06-12
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,the future blue origin,2021-06-11
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,I see Capitol City Robotics students in there and great quote Cecilia,2021-06-11
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,Start doing things not verbalism,2021-06-11
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,Congratulations,2021-07-26
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,🇺🇸 Dedicated to the Blue Origin Team for helping expand human access to space a view of Kent and the Seattle area as seen through the EHDC camera on the International Space Station Stream source NASA Johnson ESRS,2021-07-17
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,So exciting who is going 2 B,2021-06-12
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,Design a Space Base for the US Space Force Something along the size of the Chinese Space Station,2021-06-24
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,Awesome,2021-06-12
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,Awesome 🙏🌌😎,2021-06-15
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,This is so smart move,2021-06-11
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,Amazing stuff,2021-06-12
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,Pienaar Allers spacetravel Pella,2021-06-11
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,pay more taxes motherfulker,2021-06-11
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,Наверное стоит полететь что бы увидеть и почувствовать из ПУСТОТЫ что планета Земля это РАЙ для человека Берегите ЖИЗНЬ берегите ПРИРОДУ🌍🌏🌎💖🌳🏡👨‍👩‍👧‍👦😍🙂,2021-06-15
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,When on the news they talk about COMMON PEOPLE I would have imagined an ordinary mortal worker like me and not RICH AND POWERFUL,2021-07-02
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,IF YOU CAN T STAND IN THE ATMOSPHERE WITHOUT A VESSEL THEN SAVE YOUR PENNIES HOPES DREAMS Joyce Blacqueue Demigoddess Williams,2021-06-18
ZmVlZGJhY2s6ODkwNzI4MDQ0ODEyODAz,More than 7 500 people from 159 countries registered to bid on the very first seat on Watch the live auction tomorrow at 12 45 p m EDT 16 45 UTC on BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space,41.0,Shame on you spoiled rich people going to space on tax money paid for by the working poor,2021-06-14
ZmVlZGJhY2s6ODg1NDM5MDE4Njc1MDM5,Come away changed Bid for the very first seat on at BlueOrigin com,25.0,,
ZmVlZGJhY2s6ODg0Mjk1ODMyMTIyNjkx,We salute those who made the ultimate sacrifice in service to our country,6.0,,
ZmVlZGJhY2s6ODgxMzg3Njg5MDgwMTcy,See the Earth on Buy the first seat at BlueOrigin com,186.0,,
ZmVlZGJhY2s6ODc4NjcxMjAyNjg1MTU0,Every astronaut on has a window seat Bid for the very first seat at BlueOrigin com,73.0,,
ZmVlZGJhY2s6ODc0NTE0MjY5NzY3NTE0,The RSS First Step crew capsule is built with multiple layers of redundancy We’ve tested these systems over 15 consecutive successful missions so astronauts can be safe in every phase of flight Bid for the first seat at BlueOrigin com,75.0,,
ZmVlZGJhY2s6ODczODUxNTAzMTY3MTI0,Be the very first on Place your bid at BlueOrigin com,19.0,,
ZmVlZGJhY2s6ODY1NjY2MTk3MzE4OTg4,It’s time You can buy the very first seat on Sign up to learn how at www blueorigin com Details coming May 5th,67.0,,
ZmVlZGJhY2s6ODU3MzkzODQ4MTQ2MjIz,We can’t wait for future astronauts to experience stepping out of the capsule after completing their trip to space and back,32.0,,
ZmVlZGJhY2s6ODU3MzUxOTA0ODE3MDg0,A beautiful landing back in the West Texas desert today,18.0,,
ZmVlZGJhY2s6ODU3Mjk3MzQ0ODIyNTQw,As part of today’s rehearsals our stand in astronauts went through the exact same movements as future customers will experience on launch day Take a look at their trip to the pad and loading into the capsule,8.0,,
ZmVlZGJhY2s6ODU3MjQ4MDgxNDk0MTMz,Here’s the full replay of today’s NS 15 mission including astronauts rehearsing capsule ingress and egress in preparation for flying customers onboard soon Congratulations Team Blue on another successful flight,22.0,,
ZmVlZGJhY2s6ODU3MTkzODY4MTY2MjIx,Safety is—and will always be—our top priority Learn more about our meticulous step by step approach to verifying the system over 14 consecutive successful missions in the program’s history and how we’ve tested redundant safety systems in preparation for astronaut flights,15.0,,
ZmVlZGJhY2s6ODU3MzUwNzA4MTUwNTM3,Never gets old Second consecutive landing for this particular booster,321.0,,
ZmVlZGJhY2s6ODU3MzQ5NTYxNDgzOTg1,Quite a view today,23.0,,
ZmVlZGJhY2s6ODU3MzE2NzE0ODIwNjAz,The 15th successful launch of and the second of this booster and capsule,34.0,,
ZmVlZGJhY2s6ODcyODA4MjgzMjcxNDQ2,This seat will change how you see the world Place your bid for the very first seat on at BlueOrigin com,48.0,,
ZmVlZGJhY2s6ODY5ODU3NTA2ODk5ODU3,has flown 15 successful consecutive missions to space and back above the Kármán Line through a meticulous and incremental flight program to test its multiple redundant safety systems Now it’s time for astronauts to climb onboard,61.0,,
ZmVlZGJhY2s6ODY5MTc4NTkzNjM0NDE1,On July 20th will fly its first astronaut crew to space We are offering one seat on this first flight to the winning bidder of our online auction Starting today anyone can place an opening bid by going to BlueOrigin com The winning bid amount will be donated to Blue Origin’s foundation Club for the Future to inspire future generations to pursue careers in STEM and help invent the future of life in space This seat will change how you see the world,176.0,,
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,Great Day Dearest Blue Origin Utmost Respect Gratification Appreciation for the Beneficial Leadership,2021-08-30
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,Why the rocket so small,2021-08-28
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,Awesome work Blue Origin 👍,2021-08-27
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,The graphics are cool,2021-08-29
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,Elon is better,2021-08-29
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,NASA would be insane to give you guys a contract SpaceX is capable Stay in your lane Blue origin and focus on scratching the edge of space which you re currently capable of,2021-08-28
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,Why dont you show actual uncut footage of the landing rather than CGI,2021-08-29
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,Sue Origin When are you going to get ULA some flight ready BE 4 engines,2021-08-28
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,Are you like aliens,2021-08-28
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,It’s funny it seems that SpaceX is fueled by successful space launches while Blue Origin is fueled by suing SpaceX,2021-09-02
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,It s not Worth Nothing was very proud of myself,2021-08-30
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,Lol a Rip Off of SpaceX lmao stay in your line don t venture to the unknown like you always do haha,2021-08-30
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,shame instead of suing people use that manpower on building the rockets so we can get a move on before china and Russia get to the moon,2021-08-30
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,Great Day Dearest Blue Origin we re still receiving threats,2021-09-02
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,So Proud of myself told the Entire Galaxy Trusted after all the Promises didn t expect to be Denied 💯 Legitimate,2021-09-02
ZmVlZGJhY2s6OTM2MzY1MDAwMjQ5MTA3,,,this is what my copyrights produces that and the dot com servicer network,2021-09-04
